,Manufacturer,Partnumber,Quantity,Price,supplier
533,UNIVERSAL,70102,1,51.7,metal
534,RODOCAR,RD6000,1,2.27,metal
535,RODOCAR,RD6001,1,2.31,metal
536,UNIVERSAL,70384,1,308.7,metal
537,UNIVERSAL,70383,1,308.7,metal
538,UNIVERSAL,50411,1,542.27,metal
539,AUTOSTAR AFA,ACX01001,1,178.76,metal
540,VGER,40113-0,1,150.61,metal
541,VGER,10101-0,1,277.67,metal
542,ELASTOPUR,9472,1,14.57,metal
543,ELASTOPUR,9478,1,11.03,metal
544,PERFECT,BDJ2053,1,578.54,metal
545,PERFECT,BDJ2055,1,288.19,metal
546,BIRTH,BR1551,1,160.81,metal
547,BIRTH,BR1552,1,160.81,metal
548,PERFECT,BDJ9004,1,367.25,metal
549,PERFECT,BDJ2046,1,263.01,metal
550,PERFECT,BDJ1056,1,214.24,metal
551,PERFECT,BDJ0208,1,338.73,metal
552,PERFECT,BDJ0207,1,338.73,metal
553,PERFECT,BRA3112,1,133.63,metal
554,VGER,20152-0,1,173.15,metal
555,VGER,20151-0,1,193.81,metal
556,VGER,20110-0,1,44.08,metal
557,BIRTH,BR1359,1,177.96,metal
558,PERFECT,BRA7509,1,193.8,metal
559,BIRTH,BR1735/2127,1,417.79,metal
560,DELPHI AUTOMOTIVE SYSTEMS DO BRASIL LTDA,TC505,1,160.81,metal
561,DELPHI AUTOMOTIVE SYSTEMS DO BRASIL LTDA,TC504,1,160.81,metal
562,VGER,45150-0,1,70.09,metal
563,PERFECT,BDJ0823,1,263.69,metal
564,BIRTH,8040S/BR1267,1,160.81,metal
565,PERFECT,BRA2202,1,416.24,metal
566,BIRTH,CX3016,1,46.65,metal
567,PERFECT,BRA2203,1,349.75,metal
568,GRAZZIMETAL,RN4032CGG,1,279.75,metal
569,GRAZZIMETAL,RN4033CGG,1,279.75,metal
570,PERFECT,BRA2060,1,292.56,metal
571,BIRTH,BR1851/9932,1,237.78,metal
572,PERFECT,BRA2061,1,292.56,metal
573,PERFECT,BDJ0842,1,323.9,metal
574,BIRTH,CX0107,1,41.35,metal
575,DELPHI AUTOMOTIVE SYSTEMS DO BRASIL LTDA,TA1828,1,49.23,metal
576,DELPHI AUTOMOTIVE SYSTEMS DO BRASIL LTDA,TA1827,1,49.23,metal
577,BIRTH,4428,1,35.04,metal
578,VGER,15167-0,1,19.38,metal
579,BIRTH,8188,1,560.59,metal
580,VGER,10118-5,1,385.42,metal
581,VGER,10119-5,1,385.42,metal
582,BIRTH,5441,1,0.0,metal
583,BIRTH,9064/CX0393,1,58.22,metal
584,BIRTH,CX0238,1,68.84,metal
585,BIRTH,CX0002,1,52.84,metal
586,BIRTH,CX0013/9217,1,87.83,metal
587,VGER,30153-0,1,215.31,metal
588,BIRTH,47-02383,1,55.13,metal
589,B.R.W. & F. COM. E REPRES. LTDA,70.755,1,64.09,metal
590,PERFECT,AMD13025,1,214.66,metal
591,PERFECT,AM30126/AMD0122,1,276.17,metal
592,PERFECT,AMD6515,1,198.26,metal
593,PERFECT,AMD7001,1,170.49,metal
594,SAX AUTOMOTIVE,SA0401,1,239.61,metal
595,FECT,PVI1002,1,75.97,metal
596,BIRTH,9583S/1257,1,144.73,metal
597,BIRTH,BR1372/9076,1,190.68,metal
598,BIRTH,BR1373/9077,1,190.68,metal
599,PERFECT,BRD9325,1,48.66,metal
600,PERFECT,BRD9329,1,44.58,metal
601,BIRTH,AX0080,1,142.43,metal
602,BIRTH,570,1,55.59,metal
603,BIRTH,1541,1,55.05,metal
604,BIRTH,BR1394/9595,1,152.27,metal
605,BIRTH,BR1395/9596,1,152.27,metal
606,BIRTH,9602,1,293.14,metal
607,BIRTH,9603,1,293.14,metal
608,BIRTH,6130,1,57.55,metal
609,BIRTH,6131,1,57.55,metal
610,BIRTH,42-06296,1,48.24,metal
611,BIRTH,42-06008/6296,1,67.75,metal
612,BIRTH,42-06007/6297,1,67.75,metal
613,BIRTH,6175/6147,1,57.34,metal
614,BIRTH,6176,1,57.34,metal
615,BIRTH,2121,1,55.9,metal
616,BIRTH,2120,1,50.19,metal
617,BIRTH,982/BR1125,1,195.27,metal
618,BIRTH,983/BR1126,1,195.27,metal
619,PERFECT,BDJ2051,1,210.98,metal
620,BIRTH,1568,1,46.49,metal
621,BIRTH,1569,1,62.18,metal
622,BIRTH,TD0950,1,36.57,metal
623,BIRTH,TD0004/CX3016,1,50.54,metal
624,BIRTH,8230/TS0004,1,70.25,metal
625,BIRTH,9265,1,71.81,metal
626,BIRTH,9703/9694,1,54.3,metal
627,BIRTH,9704/9695,1,54.3,metal
628,BIRTH,RS0371/2259,1,71.22,metal
629,BIRTH,8119/6290,1,46.89,metal
630,BIRTH,RS0004/42-09176,1,57.44,metal
631,BIRTH,RD0004/40-09175,1,57.44,metal
632,BIRTH,RD4634,1,135.54,metal
633,BIRTH,RD4660,1,140.13,metal
634,BIRTH,RD0021,1,85.0,metal
635,BIRTH,RD4633,1,98.78,metal
636,PLANET IMPORT´S COM DE PECAS LTDA EPP,PLBU2401,1,65.09,metal
637,PLANET IMPORT´S COM DE PECAS LTDA EPP,PLBU2403,1,72.75,metal
638,BIRTH,58-008009,1,179.42,metal
639,GRAZZIMETAL,PG5032A,1,35.97,metal
640,GRAZZIMETAL,FO3164A,1,30.66,metal
641,GRAZZIMETAL,HD13015A,1,34.12,metal
642,GRAZZIMETAL,HD13014A,1,34.12,metal
643,GRAZZIMETAL,VW1123A,1,207.08,metal
644,GRAZZIMETAL,GM2000,1,91.92,metal
645,GRAZZIMETAL,FO3196C,1,236.23,metal
646,GRAZZIMETAL,GM2136,1,176.03,metal
647,GRAZZIMETAL,GM2137,1,295.47,metal
648,GRAZZIMETAL,AK8033C,1,399.16,metal
649,GRAZZIMETAL,FI208A,1,266.98,metal
650,GRAZZIMETAL,FI329C,1,368.66,metal
651,MDS,CD18,1,184.0,metal
652,VOBER INDUSTRIA E COMERCIO LTDA,28.030.423,1,332.26,metal
653,GRAZZIMETAL,HY9049B,1,247.91,metal
654,GRAZZIMETAL,HD13026C,1,439.58,metal
655,GRAZZIMETAL,FI315C,1,335.01,metal
656,GRAZZIMETAL,FI314C,1,335.01,metal
657,GRAZZIMETAL,FI311C,1,308.6,metal
658,GRAZZIMETAL,FO3156,1,73.04,metal
659,GRAZZIMETAL,GM2149,1,4.62,metal
660,GRAZZIMETAL,FI248,1,56.31,metal
661,GRAZZIMETAL,FO3154,1,72.07,metal
662,GRAZZIMETAL,PG5019,1,69.39,metal
663,GRAZZIMETAL,FO3158,1,67.85,metal
664,SYL,207000,1,48.09,metal
665,POLYCAR,129134,1,52.88,metal
666,SYL,203001,1,33.85,metal
667,SYL,203002,1,96.93,metal
668,SYL,203102,1,53.62,metal
669,SYL,201702,1,123.94,metal
670,SYL,207602,1,159.62,metal
671,SYL,207607,1,132.65,metal
672,FORJARIA & ESTAMPARIA CARAVAGGIO LTDA.,BS11D,1,60.79,metal
673,GRAZZIMETAL,FO3112A,1,139.31,metal
674,FORJARIA & ESTAMPARIA CARAVAGGIO LTDA.,BS11E,1,60.79,metal
675,GRAZZIMETAL,FO3113A,1,139.31,metal
676,GRAZZIMETAL,VW1146,1,225.32,metal
677,GRAZZIMETAL,VW1144,1,236.57,metal
678,GRAZZIMETAL,VW1145,1,236.57,metal
679,GRAZZIMETAL,VW1143,1,226.35,metal
680,GRAZZIMETAL,PG5006,1,280.43,metal
681,GRAZZIMETAL,PG5005,1,280.43,metal
682,GRAZZIMETAL,CT6000GG,1,449.35,metal
683,GRAZZIMETAL,CT6001GG,1,449.35,metal
684,GRAZZIMETAL,RN4004GG,1,252.62,metal
685,GRAZZIMETAL,RN4005GG,1,252.62,metal
686,GRAZZIMETAL,PG5003C,1,275.87,metal
687,PERFECT,BD1066,1,196.96,metal
688,PERFECT,BD0195,1,307.68,metal
689,BIRTH,BS0029,1,158.52,metal
690,BIRTH,BD5018,1,63.19,metal
691,BIRTH,BS5018,1,60.89,metal
692,ZAADA METAIS LTDA. EPP,KV0690,1,12.9,metal
693,INPARTS,03.011.00107,1,24.83,metal
694,ORI TRUCK,5062,1,50.93,metal
695,VGER,50142-0,1,0.0,metal
696,BIRTH,3593,1,0.0,metal
697,BIRTH,3594,1,0.0,metal
698,VGER,15174-0,1,0.0,metal
699,BIRTH,2523,1,0.0,metal
700,PERFECT,AMD1323/2323,1,0.0,metal
701,PERFECT,AMD5466/5467,1,0.0,metal
702,UNIVERSAL,11102,1,33.87,metal
703,UNIVERSAL,11103,1,33.87,metal
704,CARMAG,T437,1,50.08,metal
705,FECT,PVI1037,1,0.0,metal
706,PERFECT,BDJ5230,1,0.0,metal
707,PERFECT,BD1273,1,0.0,metal
708,PERFECT,AMD34623/44623,1,0.0,metal
709,PERFECT,AMD5474/5475,1,0.0,metal
710,PERFECT,AMD4873/4874,1,0.0,metal
711,PERFECT,AMD30133/30134,1,0.0,metal
712,PERFECT,AMD5470/5471,1,0.0,metal
713,PERFECT,AMD19623/29623,1,0.0,metal
714,PERFECT,AMD4765/4766,1,0.0,metal
715,PERFECT,AMD4743,1,0.0,metal
716,PERFECT,AMD4748/4749,1,0.0,metal
717,PERFECT,AMD19953/29953,1,0.0,metal
718,PERFECT,AMD09953/98953,1,0.0,metal
719,PERFECT,AMD1804/1805,1,0.0,metal
720,PERFECT,AMD30180/30181,1,0.0,metal
721,PERFECT,AMD4823/4824,1,0.0,metal
722,PERFECT,AMD4742/4741,1,0.0,metal
723,PERFECT,COX1021,1,0.0,metal
724,PERFECT,KJH1940,1,0.0,metal
725,PERFECT,BD1100,1,0.0,metal
726,BRW& KITS ESTABILIZADOR,20114,1,0.0,metal
727,PYSKO COMERCIO,K90411,1,0.0,metal
728,PERFECT,TP50790,1,0.0,metal
729,PERFECT,TP50801,1,0.0,metal
730,ORIGINAL KIT,OK 160 H,1,0.0,metal
731,B.R.W. & F. COM. E REPRES. LTDA,80020,1,0.0,metal
732,B.R.W. & F. COM. E REPRES. LTDA,80024,1,0.0,metal
733,PERFECT,BD1627,1,0.0,metal
734,PERFECT,BD4499,1,0.0,metal
735,PERFECT,BD1384,1,0.0,metal
736,PERFECT,BD54199,1,0.0,metal
737,PERFECT,BD9199,1,0.0,metal
738,CORTECO, 50157C,1,206.36,metal
739,CORTECO,50180C,1,0.0,metal
740,CORTECO, 50197C,1,0.0,metal
741,PERFECT,BD1616,1,0.0,metal
742,NEO,ASD058/04,1,16.82,metal
743,NEO,ASD159/03,1,0.0,metal
744,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,20129,1,54.13,metal
745,LED MANG,00100109015000,1,3.27,metal
746,FECT,TDI1115,1,67.42,metal
747,FECT,TDI1116,1,67.42,metal
748,FECT,PVI9490,1,79.08,metal
749,FECT,PVI5026,1,76.7,metal
750,PLAST CAR,P71,1,0.2,metal
751,PLAST CAR,P41D,1,2.45,metal
752,PLAST CAR,P41E,1,2.45,metal
753,RUBBER DUTRA COMÉRCIO DE MANGUEIRAS EIRELI - EPP,RD1705,1,15.04,metal
754,RUBBER DUTRA COMÉRCIO DE MANGUEIRAS EIRELI - EPP,RD1702,1,10.93,metal
755,LED MANG,00100103015000,1,1.59,metal
756,LED MANG,00100118520000,1,8.26,metal
757,LED MANG,00100713010000,1,3.22,metal
758,LED MANG,00100715011000,1,3.65,metal
759,LED MANG,00100205023000,1,3.52,metal
760,LED MANG,00100112020000,1,5.27,metal
761,GV PLASTIC,0314PR/0111,1,1.79,metal
762,LED MANG,020030050401100,1,1.18,metal
763,LED MANG,00100111020000,1,5.23,metal
764,GV PLASTIC,0342NA/0162,1,1.77,metal
765,GV PLASTIC,0386PR/0105,1,2.3,metal
766,RUBBER DUTRA COMÉRCIO DE MANGUEIRAS EIRELI - EPP,RD1110,1,9.13,metal
767,RUBBER DUTRA COMÉRCIO DE MANGUEIRAS EIRELI - EPP,RD1101,1,4.21,metal
768,RUBBER DUTRA COMÉRCIO DE MANGUEIRAS EIRELI - EPP,RD1111,1,10.63,metal
769,RUBBER DUTRA COMÉRCIO DE MANGUEIRAS EIRELI - EPP,RD1304,1,13.52,metal
770,RUBBER DUTRA COMÉRCIO DE MANGUEIRAS EIRELI - EPP,RD1301,1,6.93,metal
771,RUBBER DUTRA COMÉRCIO DE MANGUEIRAS EIRELI - EPP,RD1305,1,14.31,metal
772,ANGRA,AG160,1,14.57,metal
773,G RHEDER,GR438,1,10.07,metal
774,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1028,1,4.5,metal
775,GNR,10004,1,2.15,metal
776,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1537,1,3.36,metal
777,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1540,1,4.21,metal
778,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1541,1,3.58,metal
779,PLR,PTT402,1,14.17,metal
780,GNR,7026,1,4.97,metal
781,SANOFRIS,800,1,3.59,metal
782,LCP,1164,1,3.55,metal
783,MONTEMOR INDUSTRIA DE BORRACHA LTDA,V-001,1,39.31,metal
784,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,5199,1,5.83,metal
785,PLR,PL1044,1,6.36,metal
786,CESARBOR COMERCIO DE ARTEFATOS DE BORRACHA,CB-1130,1,19.43,metal
787,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,3517,1,3.79,metal
788,SANOFRIS,580A,1,10.93,metal
789,BMA BORRACHAS MONTE ALTO LTDA.,20556,1,13.92,metal
790,LUMA FLEX,0353,1,6.33,metal
791,SANOFRIS,572A,1,8.45,metal
792,CESARBOR COMERCIO DE ARTEFATOS DE BORRACHA,CB-1120,1,18.36,metal
793,PLR,PGM109,1,22.21,metal
794,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1044,1,8.83,metal
795,MONTEMOR INDUSTRIA DE BORRACHA LTDA,PB-050M,1,6.99,metal
796,PLR,PGM110,1,2.73,metal
797,PLR,PEH002,1,22.56,metal
798,VRM,902,1,0.81,metal
799,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1524,1,9.32,metal
800,BMA BORRACHAS MONTE ALTO LTDA.,27173,1,4.35,metal
801,ATV,6602,1,6.39,metal
802,SANOFRIS,815,1,5.09,metal
803,ATV,6603,1,9.61,metal
804,ATV,6604,1,3.95,metal
805,SANOFRIS,802,1,2.36,metal
806,PLR,PEH003,1,29.63,metal
807,NEO,90568455PI,1,2.79,metal
808,NEO,96FBA03622ADP,1,3.21,metal
809,ATV,538,1,13.73,metal
810,SANOFRIS,304,1,3.24,metal
811,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,5002,1,4.29,metal
812,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,5003,1,3.5,metal
813,MONTEMOR INDUSTRIA DE BORRACHA LTDA,BI-005M,1,8.72,metal
814,MONTEMOR INDUSTRIA DE BORRACHA LTDA,BI-003M,1,8.93,metal
815,BMA BORRACHAS MONTE ALTO LTDA.,20077,1,11.36,metal
816,MONTEMOR INDUSTRIA DE BORRACHA LTDA,BI-001M,1,9.09,metal
817,MONTEMOR INDUSTRIA DE BORRACHA LTDA,BI-008M,1,9.81,metal
818,BMA BORRACHAS MONTE ALTO LTDA.,20195,1,10.83,metal
819,MONTEMOR INDUSTRIA DE BORRACHA LTDA,BI-002M,1,9.36,metal
820,BMA BORRACHAS MONTE ALTO LTDA.,20147,1,10.97,metal
821,MONTEMOR INDUSTRIA DE BORRACHA LTDA,BI-007M,1,11.12,metal
822,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,20036,1,11.63,metal
823,MONTEMOR INDUSTRIA DE BORRACHA LTDA,BI-058M,1,12.13,metal
824,BMA BORRACHAS MONTE ALTO LTDA.,20139,1,21.84,metal
825,BMA BORRACHAS MONTE ALTO LTDA.,20119,1,20.01,metal
826,MONTEMOR INDUSTRIA DE BORRACHA LTDA,BI-002AM,1,9.93,metal
827,ATV,6549,1,19.88,metal
828,ATV,6310,1,15.58,metal
829,MONTEMOR INDUSTRIA DE BORRACHA LTDA,BI-056M,1,17.29,metal
830,MONTEMOR INDUSTRIA DE BORRACHA LTDA,BI-009M,1,11.53,metal
831,ATV,6673,1,23.41,metal
832,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,20039,1,9.74,metal
833,GNR,210045,1,26.8,metal
834,GATES,10037,1,688.87,metal
835,OFEM,5301,1,9.63,metal
836,GUINNER INDUSTRIA DE PLASTICOS LTDA,827PR,1,24.47,metal
837,BIRTH,P50079,1,207.25,metal
838,SUPEÇAS IND. DE BORRACHAS,SP6045,1,42.51,metal
839,QUATRO X QUATRO & IMPORTADO (4 X 4),D666,1,172.18,metal
840,QUATRO X QUATRO & IMPORTADO (4 X 4),D884,1,91.49,metal
841,BRANIL,BFK101X,1,85.04,metal
842,VERPAUTO IND. E COM. DE PEÇAS PARA AUTOS LTDA.,131,1,11.7,metal
843,HENRISAN IND. E COM. DE ARTEF. DE PLASTICO LTDA.,HS-515,1,41.25,metal
844,HENRISAN IND. E COM. DE ARTEF. DE PLASTICO LTDA.,HS-514,1,16.46,metal
845,LCP,1088,1,31.06,metal
846,GNR,7002,1,94.49,metal
847,SANOFRIS,100CT,1,7.99,metal
848,SANOFRIS,102CT,1,9.32,metal
849,SANOFRIS,103CT,1,6.66,metal
850,SANOFRIS,101CT,1,7.99,metal
851,SANOFRIS,444LD+444LE,1,9.71,metal
852,SANOFRIS,105CT,1,7.99,metal
853,SANOFRIS,106CT,1,9.32,metal
854,SANOFRIS,420AC,1,22.37,metal
855,SANOFRIS,419AC,1,52.58,metal
856,SANOFRIS,442,1,8.19,metal
857,SILVATRIM,1918,1,7.59,metal
858,SANOFRIS,403AC,1,35.5,metal
859,GNR,8011,1,43.9,metal
860,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1014,1,42.89,metal
861,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1032,1,70.31,metal
862,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-33180,1,48.09,metal
863,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-4202A,1,136.44,metal
864,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-22200A,1,179.56,metal
865,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1555,1,83.01,metal
866,CESARBOR COMERCIO DE ARTEFATOS DE BORRACHA,CB-1050,1,80.41,metal
867,CESARBOR COMERCIO DE ARTEFATOS DE BORRACHA,CB-1052,1,140.38,metal
868,CESARBOR COMERCIO DE ARTEFATOS DE BORRACHA,CB-1053,1,86.38,metal
869,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-30400A,1,96.62,metal
870,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-30300A,1,183.17,metal
871,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-30700,1,98.76,metal
872,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1017,1,58.32,metal
873,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1013,1,72.89,metal
874,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1010,1,58.35,metal
875,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-3700DA,1,104.14,metal
876,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1018,1,38.09,metal
877,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1057,1,19.04,metal
878,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1020,1,19.04,metal
879,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1022,1,38.99,metal
880,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-3600A,1,100.58,metal
881,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-3700A,1,173.93,metal
882,CESARBOR COMERCIO DE ARTEFATOS DE BORRACHA,CF-1055 S,1,127.63,metal
883,CESARBOR COMERCIO DE ARTEFATOS DE BORRACHA,CB-1055 F,1,124.75,metal
884,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1033,1,37.54,metal
885,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-2400C,1,326.79,metal
886,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-32750,1,95.16,metal
887,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-4203A,1,122.09,metal
888,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-33160,1,75.74,metal
889,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-33190,1,41.28,metal
890,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-3800A,1,113.36,metal
891,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-7700A,1,100.17,metal
892,CESARBOR COMERCIO DE ARTEFATOS DE BORRACHA,CB-1030,1,142.95,metal
893,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-20200,1,44.52,metal
894,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,2021,1,24.42,metal
895,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,2023,1,33.56,metal
896,GNR,7011,1,47.44,metal
897,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-3500A,1,125.68,metal
898,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1543,1,42.0,metal
899,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1548,1,68.44,metal
900,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1549,1,61.49,metal
901,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1604,1,31.2,metal
902,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1550,1,31.2,metal
903,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-11102A,1,89.84,metal
904,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-11101A,1,89.84,metal
905,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1608,1,48.03,metal
906,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1504,1,82.28,metal
907,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1507,1,84.6,metal
908,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1511,1,86.05,metal
909,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1609,1,138.33,metal
910,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,1585,1,53.94,metal
911,PLR,PVW009,1,61.76,metal
912,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-12800,1,98.89,metal
913,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,3007,1,15.15,metal
914,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-4000A,1,55.68,metal
915,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-6000A,1,187.2,metal
916,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-6000CDA,1,92.02,metal
917,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-6000TA,1,87.15,metal
918,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-50100,1,119.57,metal
919,MONTEMOR INDUSTRIA DE BORRACHA LTDA,CF-6400,1,30.9,metal
920, METAL,KIT,1,19.42,metal
921,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,3504,1,17.45,metal
922,ELASTOFLOCK INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHAS,3509,1,23.28,metal
923,GNR,8016,1,35.07,metal
924,GNR,8012,1,34.58,metal
925,GNR,21003,1,64.54,metal
926,GNR,21002,1,54.6,metal
927,GNR,8001,1,30.78,metal
928,GNR,8014,1,47.99,metal
929,GNR,8004,1,22.51,metal
930,GNR,8002,1,23.17,metal
931,GNR,8003,1,19.87,metal
932,GNR,8010,1,37.03,metal
933,IRMAOS NERI,N4456,1,13.12,metal
934,VIBRASIL,KCF02321,1,22.51,metal
935,ORIGINAL KIT,OK 0003,1,334.06,metal
936,HENRISAN IND. E COM. DE ARTEF. DE PLASTICO LTDA.,HS-503,1,8.93,metal
937,HENRISAN IND. E COM. DE ARTEF. DE PLASTICO LTDA.,HS-537,1,17.9,metal
938,APOLO,AP086,1,11.64,metal
939,PYSKO COMERCIO,KJ13005,1,47.61,metal
940,PYSKO COMERCIO,KJ13100,1,40.38,metal
941,PYSKO COMERCIO,KJ13140,1,43.02,metal
942,B.R.W. & F. COM. E REPRES. LTDA,40.708,1,11.64,metal
943,B.R.W. & F. COM. E REPRES. LTDA,40.708DP,1,24.44,metal
944,B.R.W. & F. COM. E REPRES. LTDA,40.742,1,21.35,metal
945,B.R.W. & F. COM. E REPRES. LTDA,40.740DP,1,23.13,metal
946,B.R.W. & F. COM. E REPRES. LTDA,30.707,1,9.21,metal
947,BRW& KITS ESTABILIZADOR,10119,1,12.63,metal
948,B.R.W. & F. COM. E REPRES. LTDA,30.718,1,60.52,metal
949,B.R.W. & F. COM. E REPRES. LTDA,30.718DP,1,121.04,metal
950,B.R.W. & F. COM. E REPRES. LTDA,30.726,1,32.24,metal
951,B.R.W. & F. COM. E REPRES. LTDA,30.705,1,60.44,metal
952,B.R.W. & F. COM. E REPRES. LTDA,20.718DP,1,22.56,metal
953,B.R.W. & F. COM. E REPRES. LTDA,20.713DP,1,80.84,metal
954,B.R.W. & F. COM. E REPRES. LTDA,20.726,1,69.96,metal
955,BRW& KITS ESTABILIZADOR,70101,1,16.11,metal
956,BRW& KITS ESTABILIZADOR,80103,1,28.27,metal
957,BRW& KITS ESTABILIZADOR,20113,1,27.23,metal
958,BRW& KITS ESTABILIZADOR,20112,1,27.23,metal
959,B.R.W. & F. COM. E REPRES. LTDA,10.719,1,18.32,metal
960,B.R.W. & F. COM. E REPRES. LTDA,10.719DP,1,36.47,metal
961,PYSKO COMERCIO,10800,1,60.09,metal
962,PYSKO COMERCIO,KJ13330,1,35.79,metal
963,PYSKO COMERCIO,13059,1,49.26,metal
964,PYSKO COMERCIO,KJ13170,1,40.04,metal
965,BRW& KITS ESTABILIZADOR,30123,1,8.6,metal
966,BRW& KITS ESTABILIZADOR,10102,1,16.15,metal
967,BRW& KITS ESTABILIZADOR,10101,1,16.15,metal
968,BRW& KITS ESTABILIZADOR,10105,1,4.46,metal
969,BRW& KITS ESTABILIZADOR,10110,1,12.63,metal
970,BRW& KITS ESTABILIZADOR,10113,1,12.63,metal
971,BRW& KITS ESTABILIZADOR,10112,1,12.63,metal
972,BRW& KITS ESTABILIZADOR,10104,1,4.46,metal
973,BRW& KITS ESTABILIZADOR,10115,1,12.63,metal
974,BRW& KITS ESTABILIZADOR,20106,1,12.22,metal
975,BRW& KITS ESTABILIZADOR,20108,1,5.22,metal
976,BRW& KITS ESTABILIZADOR,20107,1,5.22,metal
